STS/STS1.epd
81, 2649, 347
82, 1284, 466
83, 6315, 4322
84, 1917, 578
85, 1722, 915
86, 4499, 2527
87, 1988, 302
88, 2582, 1024
89, 2462, 266
90, 1417, 217
91, 3062, 433
92, 3355, 2021
93, 3079, 314
94, 4163, 2128
95, 2742, 383
96, 3504, 1894
97, 2489, 816
98, 2894, 79
99, 4456, 2163
>>(Avg Hits): (3338, 1332)
STS/STS13.epd
0, 4626, 135
1, 2024, 140
2, 5340, 2539
3, 2619, 217
4, 2595, 205
5, 7649, 4825
6, 2387, 386
7, 2029, 583
8, 3441, 1571
9, 2542, 209
10, 1573, 106
11, 3826, 1306
12, 2589, 1027
13, 3452, 1775
14, 1905, 303
15, 2129, 820
16, 1109, 51
17, 2781, 146
18, 1380, 86
19, 2650, 116
20, 1507, 461
21, 1326, 320
22, 4551, 2270
23, 2466, 576
24, 1342, 257
25, 4994, 1729
26, 1869, 190
27, 3063, 844
28, 3665, 201
29, 2855, 148
30, 6380, 3828
31, 2147, 183
32, 4897, 184
33, 2043, 238
34, 2107, 730
35, 2120, 772
36, 4133, 2153
37, 1295, 225
38, 1993, 245
39, 3848, 1735
40, 5925, 2959
41, 2943, 243
42, 3108, 357
43, 5157, 2535
44, 2916, 165
45, 4739, 2544
46, 1710, 405
47, 2353, 1028
48, 5954, 2906
49, 5750, 1822
50, 3390, 217
51, 3713, 1534
52, 1491, 215
53, 5941, 2170
54, 1345, 137
55, 5028, 2037
56, 5072, 2308
57, 2867, 994
58, 2386, 142
59, 2370, 920
60, 4755, 2620
61, 2332, 181
62, 2526, 297
63, 4084, 1801
64, 2148, 207
65, 2122, 318
66, 2110, 187
67, 1771, 140
68, 3475, 1956
69, 1698, 585
70, 2034, 243
71, 5645, 2933
72, 3867, 2326
73, 6196, 3887
74, 1638, 147
75, 2106, 528
76, 2729, 346
77, 3487, 1947
78, 3228, 124
79, 5066, 2589
80, 3473, 1389
81, 5752, 3448
82, 1567, 134
83, 3546, 1727
84, 3838, 2012
85, 1492, 162
86, 3024, 858
87, 2423, 102
88, 3165, 1362
89, 2838, 184
90, 3327, 2016
91, 2498, 48
92, 3230, 149
93, 4666, 2655
94, 2107, 82
95, 2349, 968
96, 4841, 1744
97, 3497, 1798
98, 1747, 569
99, 4284, 1529
>>(Avg Hits): (3180, 1057)
STS/STS14.epd
0, 5446, 2983
1, 1753, 521
2, 2780, 1299
3, 2545, 925
4, 3782, 1779
5, 2031, 319
6, 3940, 1694
7, 2728, 344
8, 4760, 2546
9, 4122, 1581
10, 4760, 2112
11, 1262, 286
12, 3772, 1483
13, 5779, 1888
14, 2250, 246
15, 1737, 173
16, 2133, 464
17, 1851, 382
18, 6463, 3581
19, 4574, 2318
20, 1799, 129
21, 2609, 1254
22, 5112, 1796
23, 5581, 1618
24, 2866, 370
25, 3798, 219
26, 5439, 3478
27, 4087, 2251
28, 3914, 1739
29, 2478, 175
30, 3269, 167
31, 5458, 1744
32, 5890, 2992
33, 5440, 1539
34, 2044, 589
35, 2808, 461
36, 5838, 2783
37, 1321, 193
38, 3401, 620
39, 4832, 1771
40, 4410, 2200
41, 2964, 760
42, 4795, 1022
43, 4229, 2285
44, 2453, 601
45, 4147, 1217
46, 4128, 1723
47, 2518, 880
48, 2807, 1128
49, 3494, 455
50, 4498, 1955
51, 7797, 4283
52, 5250, 2544
53, 4383, 2137
54, 3475, 1140
55, 4099, 1274
56, 5937, 2561
57, 1419, 165
58, 2516, 123
59, 2601, 925
60, 3218, 1560
61, 4295, 2427
62, 4030, 1307
63, 3657, 1465
64, 2713, 708
65, 3563, 611
66, 6619, 2694
67, 2622, 221
68, 4633, 1867
69, 4299, 1063
70, 3769, 1641
71, 3420, 317
72, 4042, 2113
73, 3600, 1621
74, 4910, 3192
75, 4900, 2514
76, 3386, 1807
77, 2682, 250
78, 2840, 102
79, 1714, 304
80, 2740, 993
81, 3949, 170
82, 2875, 984
83, 2228, 1172
84, 6063, 2361
85, 1436, 154
86, 4329, 1896
87, 2779, 519
88, 1350, 75
89, 1763, 311
90, 3610, 500
91, 2090, 250
92, 3306, 1340
93, 3172, 1898
94, 3279, 483
95, 2460, 897
96, 2307, 199
97, 4175, 1970
98, 3284, 1409
99, 4454, 2105
>>(Avg Hits): (3609, 1296)
